n_tokens_title,n_tokens_content,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_imgs,num_videos,data_channel_is_lifestyle,data_channel_is_socmed,data_channel_is_tech,kw_min_min,kw_avg_min,kw_max_max,kw_avg_avg,self_reference_avg_sharess,weekday_is_monday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_04,global_subjectivity,global_rate_negative_words,rate_positive_words,min_positive_polarity,max_positive_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,popularity
0.428571429,0.033278263,0.000959693,0.001146679,0.013157895,0.0078125,0,0,0,1,0,0.008245442,1,0.064720436,0.00648247,0,0,0,0,0,0.030976247,0.19011172,0.795897969,0.499810606,0.095876015,0.705882353,0.05,0.7,0.5,0.875,0,0.5,1,0
0.333333333,0.181850366,0.000959693,0.000967555,0.069078947,0.03125,0.021978022,0,0,0,0,0.006070673,1,0.052894929,0.003399344,0,0,0,0,0,0.035959137,0.215748949,0.035953049,0.365008644,0.101761724,0.573529412,0.033333333,0.6,0.2,0.95,1,0.5,1,1
0.142857143,0.045905122,0.000959693,0.000902734,0.088815789,0.0390625,0.010989011,0,0,1,0,0.007697302,1,0.065856043,0.029822918,0,0,0,0,0,0.114206621,0.024008095,0.621118948,0.378418803,0.069503949,0.848484848,0.033333333,0.6,0.2,0.875,0.8,0.7,0.6,1
0.523809524,0.081897569,0.000959693,0.00099865,0.023026316,0.0078125,0.010989011,0,0,1,0,0.007149904,1,0.071436562,0.019150955,0,0,0,0,0,0.263615942,0.024004317,0.413392522,0.525483631,0.116874801,0.693877551,0.033333333,0.7,0.4,0.95,0,0.5,1,1
0.380952381,0.082133585,0.000959693,0.00114297,0.026315789,0.0078125,0.010989011,0,0,0,0,0.005690509,1,0.073699213,0.05268983,0,0,0,0,0,0.685186971,0.043202951,0.043141493,0.439142857,0.09323116,0.612903226,0.033333333,1,0.1,0.9,0.758333333,0.58125,0.516666666,0
0.666666667,0.18102431,0.000959693,0.000797884,0.052631579,0.140625,0,0,0,0,0,0.003885231,1,0.088077367,0.001856101,0,0,0,0,0,0.043181944,0.044516286,0.043141104,0.47386136,0.04230045,0.80952381,0.1,1,0,0.95,0.2,0.65,0.6,0
0.333333333,0.029029974,0.000959693,0.001097561,0.019736842,0.015625,0,0,0,0,0,0.010012782,1,0.054514042,0.00403178,0,0,0,0,0,0.821861967,0.164610229,0.030816131,0.365760281,0.04396266,0.75,0.136363636,0.5,0.6,0.928571429,0,0.5,1,0
0.428571429,0.059476044,0.000959693,0.001042945,0.072368421,0.046875,0,0,0,0,0,0.005600963,1,0.052195892,0,0,0,0,0,0,0.444588239,0.130406067,0.460611564,0.412707906,0.064373898,0.818181818,0.033333333,0.6,0.5,0.928571429,0.427272727,0.634090909,0.145454546,0
0.476190476,0.027259854,0.000959693,0.001140764,0.006578947,0.09375,0,0,0,0,0,0.005817173,1,0.101847158,0.00403178,0,0,0,0,0,0.03082445,0.030870806,0.030815164,0.33646341,0.14045214,0.625,0.1,0.8,0.769230769,0.875,0,0.5,1,1
0.380952381,0.082487609,0.000959693,0.001012458,0.019736842,0.015625,0,0,0,1,0,0.00381752,1,0.055266391,0.006996324,0,0,0,0,0,0.021593071,0.02161974,0.991923714,0.421096346,0.030943678,0.846153846,0.033333333,0.8,0.4,0.833333333,0.8,0.7,0.6,1
0.476190476,0.029029974,0.000959693,0.000633484,0.085526316,0.1796875,0,0,0,0,0,0.002493646,1,0.129547311,0.001778726,0,0,0,0,0,0.043150327,0.043217714,0.043151953,0.513333333,0,1,0.1,0.6,1,1,0,0.5,1,0
0.333333333,0.12662261,0.000959693,0.000957864,0.042763158,0.015625,0,0,0,0,0,0.010763771,1,0.047712981,0.001369619,0,0,0,0,0,0.021575199,0.02159959,0.15517897,0.433777871,0.246936592,0.461538462,0.1,1,0,0.95,0,0.5,1,0
0.428571429,0.122846354,0.000959693,0.000928382,0.019736842,0.0234375,0,0,0,0,0,0.009348136,1,0.052125562,0.002727381,0,0,0,0,0,0.427172957,0.441803773,0.026965614,0.452672656,0.223360728,0.4625,0.033333333,0.7,0,0.95,0.75,0.6875,0.5,0
0.380952381,0.034458343,0.000959693,0.001000472,0.023026316,0,0,0,0,1,0,0.012302453,1,0.08176378,0.002608799,0,0,0,0,0,0.021738984,0.021600795,0.648768502,0.468452381,0.092592594,0.615384615,0.1,0.5,0.5,0.9,0,0.5,1,1
0.428571429,0.024781685,0.000959693,0.001079404,0.013157895,0,0.021978022,0,0,1,0,0.002092047,1,0.082554719,0.001897308,0,0,0,0,0,0.043150467,0.259167285,0.690260387,0.402272727,0.077248676,0.7,0.1,1,0.833333333,0.875,0,0.5,1,0
0.333333333,0.063370309,0.000959693,0.001018032,0.039473684,0.0078125,0,0,0,0,0,0.001716833,1,0.079763813,0,0,0,0,0,0,0.791086925,0.071998489,0.071901803,0.381356108,0.020139321,0.944444444,0.0625,1,0.7,0.75,0.25,0.625,0.5,0
0.333333333,0.081779561,0.000959693,0.000959671,0.032894737,0.015625,0,0,0,0,0,0.009582324,1,0.047395478,0.0417224,0,0,0,0,0,0.021575592,0.021599878,0.250742928,0.363029557,0.234086899,0.444444444,0.05,0.8,0.4,0.916666667,0.5,0.35,0,1
0.428571429,0.015695067,0.000959693,0.001372141,0.009868421,0,0.021978022,0,0,0,0,0.00475217,1,0.09397095,0.020751808,0,0,0,0,0,0.568652818,0.036022107,0.03595142,0.408225108,0.040657199,0.857142857,0.25,0.6,0.9,0.9,0.375,0.4375,0.25,1
0.428571429,0.120250177,0.000959693,0.001084813,0.036184211,0.0078125,0,0,0,0,0,0.001670136,1,0.083153553,0.016509216,0,0,0,0,0,0.790924222,0.072008056,0.071902407,0.472015818,0.100825064,0.677966102,0.033333333,0.8,0.1,0.975,0.9,0.2,0.8,1
0.428571429,0.012862875,0.000959693,0.001331803,0.023026316,0.015625,0,0,0,0,0,0.004484336,1,0.075947342,0.038973872,0,0,0,0,0,0.594739293,0.0216018,0.305601313,0.413636364,0.148827728,0.571428571,0.033333333,0.6,0,0.875,0.375,0.4375,0.25,1
0.571428571,0.045905122,0.000959693,0.001178101,0.026315789,0.0078125,0,0,0,0,0,0.006475027,1,0.080047703,0.018973082,0,0,0,0,0,0.685211822,0.043202817,0.043141375,0.383469388,0.208511852,0.464285714,0.1,0.5,0.4,0.975,0,0.5,1,0
0.333333333,0.08720793,0.000959693,0.001000712,0.029605263,0.0078125,0,0,0,0,0,0.006372292,1,0.083580428,0.01902506,0,0,0,0,0,0.684694621,0.043202816,0.04314141,0.507212922,0.087806347,0.7,0.1,0.8,0.5,0.95,0,0.5,1,0
0.428571429,0.111045551,0.000959693,0.000902149,0.039473684,0.0078125,0.021978022,0,0,0,0,0.004883223,1,0.058662861,0.002687853,0,0,0,0,0,0.184850931,0.030856554,0.030816712,0.341952492,0.109182509,0.536585366,0.1,1,0.7,0.9,0,0.5,1,0
0.238095238,0.042010857,0.000959693,0.001071879,0.009868421,0.0078125,0,0,0,0,0,0.00945916,1,0.052830503,0,0,0,0,0,0,0.140761132,0.17605483,0.094022375,0.397229094,0.075946734,0.666666667,0.136363636,0.4,0.25,0.9,0,0.5,1,0
0.380952381,0.020061364,0.000959693,0.001165992,0.016447368,0.0078125,0,0,0,1,0,0.003093709,1,0.067890579,0.003794616,0,0,0,0,0,0.036113529,0.036001572,0.934492026,0.458982684,0.159041396,0.5,0.1,0.5,0.5,0.875,0,0.5,1,0
0.380952381,0.032216191,0.000959693,0.001101502,0.019736842,0.0078125,0.010989011,0,0,1,0,0.00134839,1,0.047486127,0.042315902,0,0,0,0,0,0.03609973,0.03600349,0.93450913,0.44336533,0.019807355,0.944444444,0.1,0.5,0.928571429,0.928571429,0,0.5,1,1
0.476190476,0.058886004,0.000959693,0.001091476,0.016447368,0.0859375,0,0,0,1,0,0.007885204,1,0.064505078,0.010553777,0,0,0,0,0,0.030909456,0.030859001,0.64484231,0.415451711,0.108364877,0.655172414,0.136363636,0.7,0.6875,0.9,0,0.5,1,1
0.285714286,0.026551806,0.000959693,0.001196581,0.023026316,0.0078125,0,0,0,0,0,0.010120484,1,0.046535187,0.004476462,0,0,0,0,0,0.550478467,0.021614167,0.127548128,0.290078671,0.144197533,0.684210526,0.1,0.5,0.6,0.9,0.1,0.55,0.8,0
0.238095238,0.033514279,0.000959693,0.001007958,0.026315789,0.015625,0.010989011,0,0,1,0,0.005046664,1,0.057027877,0.00455354,0,0,0,0,0,0.026985973,0.027007632,0.717917651,0.425030063,0.076160667,0.764705882,0.136363636,1,0.3,0.928571429,0,0.5,1,0
0.523809524,0.063252301,0.000959693,0.001051665,0.032894737,0.0078125,0.010989011,0,0,0,0,0.006236709,1,0.114654419,0.017463536,0,0,0,0,0,0.145212517,0.024161466,0.023967522,0.591094771,0.151326702,0.571428571,0.033333333,0.6,0.4,0.95,0,0.5,1,1
0.428571429,0.105381166,0.000959693,0.000983347,0.016447368,0.0078125,0.010989011,0,0,0,0,0.006384584,1,0.079003416,0.004229416,0,0,0,0,0,0.296877901,0.227410875,0.024137656,0.310590684,0.096885238,0.5,0.1,0.8,0.3,0.9,0.717857143,0.771428572,0.435714286,0
0.476190476,0.052631579,0.000959693,0.000964247,0.059210526,0.1484375,0.010989011,0,0,0,0,0.002330205,1,0.086305896,0.008597178,0,0,0,0,0,0.043150316,0.044165543,0.043141216,0.509606402,0.157615014,0.675,0.033333333,1,0.4,0.95,0.4125,0.525,0.175,0
0.523809524,0.024073637,0.000959693,0.001236029,0.013157895,0,0.010989011,0,0,0,0,0.003722928,1,0.1158217,0.010494486,0,0,0,0,0,0.027747624,0.216530449,0.027259544,0.496126228,0.185548291,0.5625,0.2,0.7,0.6,0.9,0.625,0.5,0.25,1
0.428571429,0.010266698,0.000959693,0.001424501,0.006578947,0.0078125,0,0,0,0,0,0.008247944,1,0.051995775,0.002371635,0,0,0,0,0,0.163755485,0.026999709,0.026964219,0.459090909,0.186462326,0.4,0.136363636,0.5,0,0.8,0.4,0.425,0.2,1
0.380952381,0.030918102,0.000959693,0.001187926,0.016447368,0.0078125,0,0,0,1,0,0.008478188,1,0.051911203,0.001567058,0,0,0,0,0,0.024011407,0.024033626,0.982583258,0.564702381,0.103194795,0.75,0.1,1,0.6,0.9,1,0.5,1,0
0.333333333,0.024191645,0.000959693,0.00112,0.016447368,0.0078125,0,0,0,1,0,0.003334201,1,0.047554961,0.034270129,0,0,0,0,0,0.030904573,0.030921002,0.955107275,0.385281385,0.079132789,0.823529412,0.136363636,0.8,0.7,0.833333333,0,0.5,1,0
0.428571429,0.042246873,0.000959693,0.000927292,0.052631579,0.1015625,0,0,0,0,0,0.003633648,1,0.112707172,0.001185818,0,0,0,0,0,0.023974225,0.515178886,0.023967992,0.4955,0.105731432,0.72,0.1,1,0,0.95,0,0.5,1,1
0.476190476,0.039296672,0.000959693,0.001139053,0.032894737,0.015625,0,0,0,1,0,0.007456032,1,0.065835949,0,0,0,0,0,0,0.021905381,0.021602232,0.8120837,0.510397074,0.048715382,0.875,0.1,1,0.75,0.95,0.1,0.45,0.8,0
0.333333333,0.060892141,0.000959693,0.000872199,0.009868421,0.1328125,0,0,0,0,0,0.004879887,1,0.097841389,0.002867307,0,0,0,0,0,0.023983311,0.024091467,0.023967828,0.50078125,0.104794717,0.565217391,0.2,1,0.25,0.833333333,0,0.5,1,0
0.380952381,0.050035402,0.000959693,0.001017841,0.009868421,0.1484375,0,0,0,0,0,0.006712764,1,0.068331868,0.000774339,0,0,0,0,0,0.026981793,0.027437334,0.026963264,0.495013228,0.102026557,0.652173913,0.1,0.8,0.566666667,0.875,0,0.5,1,0
0.428571429,0.030564078,0.000959693,0.001141439,0.013157895,0.0078125,0,0,0,0,0,0.004538937,1,0.059630664,0.016364283,0,0,0,0,0,0.596216073,0.054006857,0.053929804,0.361071429,0,1,0.0625,0.5,1,1,0.178571429,0.5,0.642857142,0
0.476190476,0.183502478,0.000959693,0.000927602,0.065789474,0.0234375,0,0,0,1,0,0.007077004,1,0.071852919,0.002430926,0,0,0,0,0,0.022881171,0.021618163,0.85410186,0.445833686,0.090413241,0.731958763,0.033333333,1,0,0.9,0.383333333,0.408333334,0.233333334,1
0.380952381,0.018645268,0.000959693,0.001266026,0.003289474,0,0.010989011,0,0,0,0,0.00404517,1,0.094907485,0.002608799,0,0,0,0,0,0.024021796,0.024009379,0.02399133,0.429949875,0.171120489,0.615384615,0.2,0.7,0.5,0.875,0,0.5,1,0
0.428571429,0.073164975,0.000959693,0.001106686,0.023026316,0.0078125,0.010989011,0,0,0,0,0.005965604,1,0.072794624,0.019595636,0,0,0,0,0,0.160774495,0.170612558,0.026966494,0.323444444,0.061051376,0.588235294,0.25,0.7,0.7,0.966666667,0.454545455,0.568181818,0.09090909,0
0.476190476,0.026669814,0.000959693,0.001244862,0.016447368,0,0,0,0,0,0,0.004471284,1,0.052129442,0.000975928,0,0,0,0,0,0.483650417,0.036007114,0.036931955,0.465522876,0.191412651,0.466666667,0.166666667,1,0.5,0.95,0.4,0.425,0.2,1
0.333333333,0.188340807,0.000959693,0.000959667,0.095394737,0.078125,0.010989011,0,0,0,0,0.007127729,1,0.105923774,0.003052295,0,0,0,0,0,0.026969611,0.362735893,0.026978752,0.518595408,0.155852594,0.678321678,0.1,1,0,0.95,0,0.5,1,1
0.333333333,0.05853198,0.000959693,0.001087801,0.052631579,0.0390625,0,0,0,0,0,0.00500182,1,0.063987042,0,0,0,0,0,0,0.021732186,0.021603633,0.384999136,0.564125,0.109020309,0.72972973,0.0625,0.7,0.5,0.95,0.5,0.5,0,0
0.238095238,0.041892849,0.000959693,0.000757919,0.029605263,0.171875,0,0,0,0,0,0.006025506,1,0.113489541,0.012302858,0,0,0,0,0,0.023981319,0.024094793,0.02396732,0.565432099,0.030464268,0.714285714,0.25,0.6,0.5,0.7,0,0.5,1,0
0.428571429,0.037762568,0.000959693,0.001076126,0.009868421,0,0,0,0,0,0,0.005396478,1,0.060425622,0.003201708,0,0,0,0,0,0.026970189,0.17202059,0.152711539,0.453535354,0.084490741,0.705882353,0.136363636,1,0.8,0.9,0.5,0.65,0,1
0.380952381,0.032098183,0.000959693,0.001118117,0.036184211,0.0703125,0.010989011,0,0,0,0,0.00430545,1,0.098609868,0.011621013,0,0,0,0,0,0.026969616,0.027492558,0.026963515,0.673333333,0.139161219,0.588235294,0.2,0.7,0.3,0.8125,0,0.5,1,1
0.333333333,0.082369601,0.000959693,0.001118881,0.023026316,0.15625,0,0,0,1,0,0.002938606,1,0.077112423,0.006996324,0,0,0,0,0,0.030886845,0.031242429,0.954585049,0.522545094,0.092964024,0.755102041,0.1,1,0.5,0.991666667,0,0.5,1,1
0.428571429,0.157894737,0.000959693,0.000933097,0.036184211,0.0078125,0,0,0,0,0,0.009761497,1,0.068294885,0.013933357,0,0,0,0,0,0.296297583,0.027017968,0.301148713,0.506694611,0.101035266,0.747474747,0.033333333,1,0.3,0.95,0,0.5,1,1
0.380952381,0.078121312,0.000959693,0.001129747,0.013157895,0.125,0,0,0,1,0,0.013593638,1,0.087418402,0.013874066,0,0,0,0,0,0.02171645,0.357449119,0.455422411,0.448794396,0.08168289,0.791666667,0.1,1,0.5,0.991666667,0.65,0.55,0.3,1
0.619047619,0.147156007,0.000959693,0.000625747,0.019736842,0.1796875,0,0,0,0,0,0.006348523,1,0.062983875,0.001844342,0,0,0,0,0,0.021593508,0.165283897,0.021571153,0.374500255,0.121417326,0.404255319,0.1,0.5,0.6,0.95,0,0.5,1,0
0.428571429,0.09617654,0.000959693,0.001009521,0.069078947,0.0078125,0,0,0,0,0,0.006971268,1,0.052210941,0.003794616,0,0,0,0,0,0.030822183,0.184886543,0.031471179,0.308450292,0.079618266,0.625,0.033333333,0.5,0.2,0.9,0,0.5,1,1
0.428571429,0.116827944,0.000959693,0.001071475,0.036184211,0.0078125,0,0,0,0,0,0.002134017,1,0.051048963,0.0201589,0,0,0,0,0,0.934885265,0.036003418,0.03595207,0.383153112,0.09285447,0.653061224,0.033333333,0.65,0.3,0.95,0,0.5,1,1
0.476190476,0.160844937,0.000959693,0.000912439,0.032894737,0.0078125,0,0,0,1,0,0.003962615,1,0.047296343,0,0,0,0,0,0,0.425213936,0.129707795,0.365608689,0.459053866,0.186462326,0.5,0.033333333,0.6,0.5,0.966666667,0.375,0.5,0.25,0
0.285714286,0.058767996,0.000959693,0.001164241,0.009868421,0.0625,0.010989011,0,0,1,0,0.004731039,1,0.063425336,0.008142614,0,0,0,0,0,0.209325145,0.384875548,0.430439793,0.494976294,0.086865982,0.741935484,0.1,0.7,0.5,0.9,0,0.5,1,1
0.523809524,0.130634883,0.000959693,0.000865014,0.039473684,0.1484375,0,0,0,0,0,0.003885231,1,0.086433893,0.001660738,0,0,0,0,0,0.043181944,0.044515154,0.043141104,0.441742139,0.092810064,0.660714286,0.1,0.8,0.2,0.95,0.5,0.75,0,0
0.428571429,0.134765164,0.000959693,0.000846584,0.039473684,0.1015625,0.010989011,0,0,0,0,0.002157424,1,0.078737791,0.001400451,0,1,0,0,0,0.043154915,0.045224366,0.043147058,0.497820645,0.089965622,0.75,0.05,1,0,0.95,0,0.5,1,1
0.619047619,0.040712768,0.000959693,0.001042899,0.029605263,0.0078125,0,0,0,1,0,0.004144402,1,0.048917558,0.001143128,0,1,0,0,0,0.024844541,0.256472654,0.749381133,0.549980799,0.078368225,0.807692308,0.2,0.6,0.6,0.75,0.4,0.675,0.2,0
0.380952381,0.069152702,0.000959693,0.000945423,0.026315789,0.0078125,0,0,0,1,0,0.006868422,1,0.063724762,0.008537887,0,1,0,0,0,0.234361516,0.036004884,0.559950597,0.461479354,0.055365947,0.833333333,0.05,0.8,0.5,0.928571429,0,0.5,1,0
0.333333333,0.065612462,0.000959693,0.001021143,0.049342105,0.0546875,0,0,0,1,0,0.007315161,1,0.064722919,0.003676035,0,1,0,0,0,0.021603692,0.021601093,0.774943268,0.550079365,0.077804422,0.789473684,0.1,1,0.6,0.928571429,0,0.5,1,0
0.333333333,0.031744159,0.000959693,0.001163708,0.016447368,0.0078125,0,0,0,0,0,0.007991941,1,0.076668248,0.021107554,0,1,0,0,0,0.027847174,0.845128839,0.152382758,0.482859848,0.060305657,0.8125,0.1,0.5,0.5,0.9,0,0.5,1,0
0.476190476,0.076587208,0.000959693,0.001049331,0.009868421,0.015625,0.021978022,0,0,0,0,0.000603176,1,0.073076247,0.005929088,0,1,0,0,0,0.027033155,0.611697601,0.026971558,0.512292139,0.099982882,0.647058824,0.1,0.8,0.5,0.95,0,0.5,1,0
0.19047619,0.051569507,0.000959693,0.001146421,0.065789474,0.109375,0.010989011,0,0,0,0,0.005816592,1,0.147269186,0.003023835,0,1,0,0,0,0.575071838,0.216051111,0.035953016,0.412285012,0.098991439,0.692307692,0.033333333,0.8,0.6,0.875,0,0.5,1,0
0.142857143,0.036700496,0.000959693,0.001221978,0.023026316,0.0078125,0,0,0,1,0,0.006575006,1,0.055125361,0.002806435,0,1,0,0,0,0.043806642,0.043203352,0.690736752,0.508333333,0.069548646,0.8,0.0625,1,0.666666667,0.75,0,0.5,1,0
0.333333333,0.110573519,0.000959693,0.000935087,0.042763158,0.015625,0.010989011,0,0,1,0,0.004938259,1,0.063320817,0.006515178,0,1,0,0,0,0.02403823,0.024002443,0.863150396,0.478912313,0.057709793,0.821428571,0.1,1,0.6,0.875,0.327272727,0.559090909,0.345454546,1
0.333333333,0.022893557,0.000959693,0.001241112,0.009868421,0.0078125,0,0,0,0,0,0.00111691,1,0.070116594,0.007707815,0,1,0,0,0,0.934526059,0.036003439,0.036245028,0.473611111,0.055746466,0.6,0.1,0.5,0.833333333,0.875,0,0.5,1,0
0.476190476,0.073046967,0.000959693,0.001114058,0.072368421,0.1328125,0.010989011,0,0,0,0,0.014357026,1,0.124404843,0.016897901,0,1,0,0,0,0.468341352,0.021675705,0.021576705,0.597732884,0.104828579,0.7,0.05,1,0.2,0.95,0.333333333,0.625,0.333333334,1
0.428571429,0.026787822,0.000959693,0.001189307,0.046052632,0.078125,0,0,0,0,0,0.004529656,1,0.08404511,0.002253053,0,1,0,0,0,0.182534341,0.027034298,0.026963524,0.314285714,0.071463534,0.25,0.3,0.3,0.5,0.9,1,0.25,1,0
0.380952381,0.037408544,0.000959693,0.000762042,0.055921053,0.1171875,0,0,0,0,0,0.004812435,1,0.139855632,0.011976758,0,1,0,0,0,0.02397346,0.024039926,0.023990737,0.653787879,0.13646454,0.529411765,0.1,0.7,0.375,0.9,0.75,0.625,0.5,0
0.571428571,0.061482181,0.000959693,0.001006648,0.088815789,0.109375,0.032967033,0,0,0,0,0.006622287,1,0.097198526,0.01005099,0,1,0,0,0,0.164661593,0.027461336,0.02697012,0.478891775,0.186820216,0.608695652,0.1,1,0.5,0.95,0.7,0.5875,0.4,0
0.476190476,0.174297852,0.000959693,0.000673803,0.032894737,0.1953125,0,0,0,0,0,0.008244441,1,0.063924464,0.001778726,0,1,0,0,0,0.195475469,0.021632209,0.281115548,0.427235697,0.135459768,0.471428571,0.05,1,0,0.95,0,0.5,1,1
0.285714286,0.038942648,0.000959693,0.000755853,0.095394737,0.0078125,0,0,0,0,0,0.01145645,1,0.075937758,0.002371635,0,1,0,0,0,0.145905441,0.024007407,0.178967764,0.480494505,0.049158249,0.666666667,0.033333333,0.5,0.2,0.833333333,0,0.5,1,0
0.428571429,0.04897333,0.000959693,0.001138939,0.029605263,0.015625,0,0,0,0,0,0.013273761,1,0.041383723,0,0,1,0,0,0,0.021577923,0.129382285,0.021572292,0.422246753,0.130298976,0.523809524,0.136363636,0.6,0.4,0.95,0,0.5,1,0
0.238095238,0.141727637,0.000959693,0.000948276,0.072368421,0.015625,0,0,0,0,0,0.008197131,1,0.050873371,0.002695067,0,1,0,0,0,0.367678822,0.256298701,0.02414761,0.399302946,0.108058099,0.688311688,0.05,0.8,0.5,0.975,0.244444444,0.511111111,0.511111112,1
0.523809524,0.034930375,0.000959693,0.001114345,0.042763158,0.03125,0,0,0,0,0,0.005962685,1,0.089139221,0.003873671,0,1,0,0,0,0.026969501,0.223533914,0.027184686,0.533194444,0.018268266,0.888888889,0.16,0.6,0.875,0.875,0,0.5,1,1
0.428571429,0.076115176,0.000959693,0.001041921,0.016447368,0.0078125,0,0,0,0,0,0.024097625,1,0.095862182,0,0,1,0,0,0,0.156848074,0.101661984,0.021573294,0.392267899,0.075452194,0.742857143,0.033333333,0.9,0,0.95,0.3,0.6,0.4,0
0.333333333,0.056525844,0.000959693,0.001029252,0.032894737,0.0078125,0,0,0,0,0.23015873,0.011202208,0.16554014,0.079267743,0,0,1,0,0,0,0.594313167,0.112531514,0.332629291,0.413226654,0.056444752,0.852941176,0.033333333,0.8,0.75,0.9,0.5,0.75,0,1
0.571428571,0.021595468,0.000959693,0.001298518,0.009868421,0,0,0,0,0,0,0.007488362,1,0.057918081,0,0,1,0,0,0,0.471080214,0.036491728,0.036438076,0.425603255,0.05909735,0.857142857,0.136363636,0.8,0.844444444,0.875,0.375,0.4375,0.25,1
0.476190476,0.111989615,0.000959693,0.000962218,0.0625,0.015625,0,0,0,1,0,0.004907128,1,0.056543167,0.002371635,0,1,0,0,0,0.03083692,0.030860949,0.800053554,0.415277778,0.125356124,0.614035088,0.033333333,0.6,0.5,0.9,0.4,0.3,0.2,1
0.333333333,0.044489025,0.000959693,0.001108597,0.055921053,0.109375,0,0,0,0,0,0.006298972,1,0.125071223,0.020929681,0,1,0,0,0,0.024429468,0.024115205,0.178188732,0.416219891,0.114746045,0.619047619,0.033333333,0.8,0.6,0.875,0.6,0.3,0.2,1
0.380952381,0.074345055,0.000959693,0.001073799,0.042763158,0.015625,0,0,0,0,0,0.008247944,1,0.052643568,0.002411162,0,1,0,0,0,0.163754748,0.026999709,0.026964219,0.404032014,0.094415047,0.56,0.1,0.8,0.5,0.875,0.144444444,0.461111111,0.711111112,0
0.428571429,0.064078357,0.000959693,0.00115264,0.016447368,0.0078125,0,0,0,0,0,0.007044649,1,0.053457199,0.001185818,0,1,0,0,0,0.030854682,0.030856513,0.030816122,0.390689793,0.089625539,0.571428571,0.1,1,0.5,0.95,0.8,0.7,0.6,0
0.428571429,0.11352372,0.000959693,0.001089744,0.042763158,0.078125,0,0,0,0,0,0.003426638,1,0.090786367,0.005810506,0,1,0,0,0,0.022138745,0.021630236,0.509106571,0.447556229,0.089936092,0.692307692,0.1,0.6,0.4,0.95,0,0.5,1,1
0.238095238,0.033986311,0.000959693,0.001118068,0.016447368,0.0078125,0,0,0,0,0,0.007598348,1,0.058530046,0.00446658,0,1,0,0,0,0.338670481,0.18494603,0.030817589,0.32744709,0.150205762,0.428571429,0.033333333,0.7,0.5,0.928571429,0,0.5,1,1
0.476190476,0.042364881,0.000959693,0.001101215,0.019736842,0,0.010989011,0,0,0,0,0.005690509,1,0.069359064,0.021344717,0,1,0,0,0,0.751997833,0.036002108,0.035951373,0.370138889,0.090374497,0.6,0.2,1,0.708333333,0.95,0,0.5,1,1
0.476190476,0.040476752,0.000959693,0.001120239,0.019736842,0.0078125,0,0,0,0,0,0.007259545,1,0.075437717,0.003320289,0,1,0,0,0,0.219531553,0.036026043,0.569974741,0.433560091,0.094590215,0.538461538,0.214285714,0.5,0.4,0.9,0,0.5,1,1
0.476190476,0.013216899,0.000959693,0.001351981,0.019736842,0.015625,0,0,0,1,0,0.005793083,1,0.079423187,0.031068422,0,1,0,0,0,0.333032788,0.02400364,0.537805949,0.44017094,0.144841268,0.666666667,0.033333333,1,0.2,0.85,0.45,0.5875,0.1,1
0.523809524,0.116945952,0.000959693,0.000895843,0.049342105,0.09375,0,0,0,0,0,0.003885231,1,0.08434014,0.002366553,0,1,0,0,0,0.043181939,0.044494526,0.043141104,0.450886664,0.081847741,0.761904762,0.0625,0.8,0.5,0.9,0.5,0.75,0,0
0.333333333,0.027731886,0.000959693,0.001167485,0.016447368,0.015625,0.010989011,0,0,1,0,0.006143638,1,0.096968752,0.004150362,0,1,0,0,0,0.027020303,0.027447275,0.430017811,0.372597403,0.092040979,0.733333333,0.1,0.5,0.6,0.9,0,0.5,1,0
0.285714286,0.070214775,0.000959693,0.00109951,0.016447368,0.03125,0,0,0,0,0,0.011744418,1,0.051639875,0.001482035,0,1,0,0,0,0.146087692,0.024005581,0.02399107,0.381008418,0.109056955,0.6,0.1,1,0.1,0.95,0.7,0.3,0.4,0
0.428571429,0.026433797,0.000959693,0.000927152,0.072368421,0.15625,0,0,0,0,0,0.004383727,1,0.122221868,0.001304399,1,0,0,0,0,0.043152015,0.043219132,0.043142025,0.417316017,0.024140213,0.833333333,0.166666667,0.5,0.8,0.8,0,0.5,1,1
0.476190476,0.065376446,0.000959693,0.001048506,0.016447368,0.0078125,0.010989011,0,0,0,0,0.005052084,1,0.065516531,0.001304399,1,0,0,0,0,0.026969885,0.565782203,0.026966783,0.402956989,0.048803317,0.761904762,0.1,1,0.8125,0.9,0,0.5,1,1
0.333333333,0.085909842,0.000959693,0.001008882,0.101973684,0.09375,0.010989011,0,0,0,0,0.005093362,1,0.066535067,0.010570717,1,0,0,0,0,0.030838177,0.565561826,0.03187439,0.52165404,0.163410662,0.620689655,0.1,1,0.3,0.9,0.666666667,0.15,0.333333334,1
0.333333333,0.01793722,0.000959693,0.001318681,0.019736842,0,0.010989011,0,0,1,0,0.008842169,1,0.066689382,0.001156172,1,0,0,0,0,0.021611507,0.021610712,0.992193222,0.444675926,0.142300192,0.6,0.166666667,0.5,0.8,0.875,0,0.5,1,0
